T_48h_1;0.118222;0.791655;1.06676;1.79438;0.693299;0.542817;0.0515807;0.195208;0.32447;1.48129;1.09439;0.319218;0.426729;4.53402;0.491838;0.103187;0.203369;0.824849;0.543421;0.662779;0.449937;0.671576;0.351845;0.311839;2.06843;0.266288;0.461142;0.609898;2.11781;0.990554;0.869399;0.586875;0.109087;0.220208;0.336457;5.85763;1.27385;0.481503;0.314284;-0.00440411;-0.0462829;0.0969043;0.363002;0.0133151;0.158442;0.239458;1.95145;5.76674;0.727664;3.30745;5.0715;0.684225;6.71338;3.05921;4.32492;0.471293;2.21674;0.734547;0.446853;0.776845;0.506548;2.62115;1.21222;2.16434;2.51183;1.01389;1.87012;2.07533;3.5315;6.8098;1.01904;0.580096;0.473808;0.200837;0.147613;0.255452;0.208221;0.193752;0.0244181;-0.0107102;0.456546;0.119623;0.00532334;0.0118159;-0.00603595;-0.00904809;-0.00672822;0.0197862;-0.0101898;-0.00857052;0.00577612;0.0408893;0.0513358;-0.00755198;-0.000923251;-0.00322192;0.0963046;-0.0203769;-0.0380347;-0.0368633;-0.0303406;-0.0343998;-0.0224383;0.0410205;-0.0351261;-0.0207023;-0.0153922;-0.0334089;-0.029947;-0.0295872;-0.0155165;-0.0124438;-0.0172468;0.0743379;0.0530781;0.0551902;-0.0242686;-0.0282841;-0.0118043;0.0236274;0.0225978;0.0660678;0.128312;0.0173777;0.125676;0.139276;0.15214;0.118346;0.0587967;-0.00755433;-0.00173928;-0.00114223;-0.0208159;0.0162357;-0.00382092;-0.0110803;-0.010246;-0.0197206;0.0121147;0.00168185;-0.023878;-0.0115351;0.0181843;0.00078212;-0.0390196;-0.00854721;0.00184202;0.13092;-0.00421982;0.0400158;-0.0265916;-0.0226294;-0.0150382;0.00888504;0.00592488;0.0250144;-0.000293636;0.0032511;-0.0515597;-0.0325212;-0.0223168;-0.0223153;-0.0181769;-0.0166654;-0.0127309;-0.0220068;-0.0229232;-0.0246963;-0.00858534;-0.0343942;-0.01261;-0.0219048;-0.0171986;-0.026248;-0.0353613;-0.0284606;-0.0251364;-0.0233872;-0.00987415;-0.0173046
T_48h_2;0.0731042;0.520882;0.725399;1.20969;0.476855;0.382559;0.0343874;0.118236;0.228715;0.997316;0.797887;0.187842;0.297779;3.23716;0.330498;0.0670817;0.136574;0.571948;0.368955;0.441085;0.320335;0.467955;0.257151;0.227738;1.57344;0.175033;0.311752;0.429377;1.49766;0.678545;0.618397;0.475502;0.0823341;0.139114;0.269078;4.68406;0.874672;0.33143;0.210865;0.000746753;-0.0232785;0.0862324;0.21068;0.0285843;0.140499;0.195395;1.40171;4.03898;0.476239;2.39664;3.44165;0.509488;4.64031;2.03306;3.10754;0.279832;1.6163;0.350844;0.189525;0.318065;0.301178;1.85931;0.844774;1.5565;1.80541;0.515401;1.25903;1.36866;2.36582;4.57745;0.611071;0.379997;0.29658;0.0873685;0.0884345;0.137012;0.131118;0.0876115;-0.00160888;-0.0175565;0.336225;0.0680521;-0.00450165;0.00238624;0.000688188;-0.00293154;-0.0128176;-0.0135687;-0.0110604;-0.0196593;-0.0147377;0.0375487;0.0289421;-0.0113584;-0.00968558;-0.00664562;0.0612404;-0.0134972;-0.0135913;-0.0272226;-0.0215754;-0.0191146;-0.01942;0.0251615;-0.016293;-0.0234094;-0.0176444;-0.0291601;-0.0210572;-0.0156737;-0.0037775;-0.0105873;-0.00489079;0.0397077;0.0270418;0.0179001;-0.0135037;-0.0152237;-0.00355429;0.0202321;0.0204468;0.0337121;0.0860962;0.0208398;0.0857605;0.0995421;0.104044;0.0618805;0.0357772;-0.00228796;-0.0187819;-0.0047109;-0.0270092;0.00230271;-0.00767014;-0.0140764;-0.0159573;-0.00397123;0.015603;-0.0104459;-0.0128553;-0.00386135;0.0216934;-0.00505928;-0.0147731;-0.018728;0.0062531;0.101132;-0.00739705;0.035891;-0.0109764;-0.017368;-0.0126823;0.00874106;0.00250849;0.0244529;0.00170048;0.00621959;-0.0175445;-0.00846705;-0.022239;-0.00655841;-0.0109302;-0.00298855;-0.0150787;-0.0244248;-0.0175258;-0.0135687;-0.0194427;-0.0187582;-0.0152061;-0.0239753;-0.00874894;-0.0125132;-0.0120815;-0.0179994;-0.0166683;-0.0127981;-0.0180534;-0.0101757
T_48h_3;0.0797326;0.817515;1.02672;1.76681;0.553222;0.40564;0.0242793;0.12117;0.163795;0.786378;1.08197;0.297302;0.34835;3.31919;0.740647;0.157038;0.209755;0.742565;0.583861;0.632908;0.406954;0.613384;0.365933;0.277139;1.96757;0.259604;0.378077;0.503557;2.03881;0.844562;0.651241;0.747277;0.0900423;0.158098;0.198409;3.14214;1.36447;0.359127;0.198095;-0.0125559;-0.022677;0.0605714;0.240808;-0.0103541;0.0702403;0.0975982;1.08607;3.79851;0.532973;2.1173;3.4511;0.550992;4.2738;2.36006;1.38352;0.197131;1.5878;0.276937;0.107376;0.0621552;0.211504;1.84523;0.957302;1.68593;2.10777;0.420018;1.16122;1.09033;2.10031;4.57253;0.964474;0.69314;0.512542;0.2171;0.204924;0.175869;0.318854;0.224606;0.0753842;0.055313;0.545167;0.251716;0.0123324;0.014296;0.00324523;-0.0145345;-0.00748141;0.00131532;-0.0103911;-0.0196376;-0.0226843;0.0524713;0.0588538;-0.00483069;-0.0316471;-0.0140762;0.0780272;-0.0440163;-0.050838;-0.0428801;-0.0294177;-0.0287746;-0.0351495;0.0352842;-0.0469273;-0.0321379;-0.0498629;-0.0379131;-0.0346605;-0.0427101;-0.0345834;-0.00453535;-0.0308602;0.0645469;0.0259994;0.0157458;-0.0376503;-0.029179;-0.0102657;0.00167542;0.0290352;0.0595462;0.0813878;0.0287486;0.118836;0.152608;0.161802;0.0835467;0.0369035;-0.0347675;-0.0145981;-0.00396034;-0.0345031;-0.00597409;-0.0199216;-0.0401943;-0.044288;-0.0317001;-0.00408546;-0.00375072;-0.0124072;-0.000798411;-0.0132344;-0.00783327;-0.0287323;-0.0284439;-0.0158521;0.0780473;-0.0235003;0.029893;-0.0431361;-0.0322745;-0.0372306;-0.0177018;-0.0118644;-0.0118503;0.008815;0.0217244;-0.0335689;-0.0430468;-0.0288874;-0.0458955;-0.015011;-0.00857104;-0.0203946;-0.0311038;-0.0453653;-0.0221735;-0.0330368;-0.0334169;-0.0278911;-0.0427626;-0.0249331;-0.0395352;-0.0251146;-0.0427932;-0.0330814;-0.0251976;-0.040569;-0.0313896
S_12h_1;0.0976408;1.1637;1.39306;2.51845;0.812845;0.520417;0.0561547;0.187621;0.159347;0.832565;0.690191;0.359064;0.39808;2.97904;0.719869;0.199462;0.284249;0.910306;0.763254;0.846392;0.509257;0.75854;0.449446;0.329587;1.82072;0.353746;0.473139;0.606335;5.28797;1.15991;0.97151;0.413785;0.142017;0.281605;0.246457;2.17235;1.47128;0.504;0.378003;0.0382009;-0.00815367;0.0640834;0.446084;0.015291;0.103041;0.142973;1.28567;4.51512;0.699397;2.48352;4.10669;0.747977;5.04259;2.26282;5.3704;0.683699;3.42669;1.47108;1.10982;1.94058;0.847503;2.38202;1.04943;1.75552;2.41828;1.87998;2.07828;1.48617;3.71266;6.24419;1.77882;0.948454;0.809952;0.388222;0.274418;0.294644;0.434769;0.394471;0.196104;0.178204;0.729369;0.411695;0.0415931;0.0226169;0.00578475;-0.00987422;-0.0177442;-0.0121995;-0.010837;-0.00427908;-0.0125687;0.052386;0.0752519;-0.0181234;-0.00915763;-0.0184621;0.0753787;-0.0241186;-0.0273262;-0.0309255;-0.0258055;-0.0403834;-0.0394166;-0.0176937;-0.051821;-0.0436655;-0.0423374;-0.0493195;-0.048028;-0.04787;-0.0577685;-0.0409895;-0.0168988;0.138272;0.0383594;0.0321321;-0.0390991;-0.0281388;0.00991321;0.0328503;0.0499849;0.0843704;0.109173;0.072899;0.194852;0.235033;0.241578;0.116066;0.0430699;-0.0267196;-0.00143736;-0.00802682;-0.0366197;-0.00797568;-0.0395808;-0.0374014;-0.0453957;-0.0336955;0.00429187;-0.00880629;-0.0301287;-0.00140953;-0.0501638;-0.0353294;-0.0537859;-0.0349311;-0.0174695;0.101583;-0.036051;0.0387496;-0.0568108;-0.0603982;-0.0671355;-0.0243936;-0.0304115;-0.00406434;-0.0132989;-0.00536416;-0.0543226;-0.0455486;-0.0526617;-0.0560738;-0.0419155;-0.043986;-0.0545471;-0.0614191;-0.0501865;-0.0569155;-0.0454845;-0.0601697;-0.0622427;-0.0422083;-0.0480271;-0.0571548;-0.073635;-0.0434308;-0.0386083;-0.0442382;-0.0481672;-0.0456365
S_12h_2;0.0356442;0.425137;0.58524;1.22825;0.491512;0.360885;0.0353511;0.0713081;0.0976737;0.640478;0.545884;0.136399;0.198833;1.98793;0.44149;0.100155;0.112752;0.531777;0.332555;0.443254;0.288971;0.459046;0.221667;0.15731;0.996168;0.185802;0.28395;0.323381;3.79676;0.712211;0.705589;0.303437;0.0741317;0.137365;0.128864;1.92059;0.959987;0.416866;0.342519;0.0619078;0.00906301;0.0847521;0.308877;0.0272461;0.095209;0.147141;1.12053;3.60116;0.329544;1.97473;3.39007;0.509505;4.2246;1.66931;3.50739;0.553834;2.36477;1.15625;0.873709;1.53695;0.687718;1.75159;0.733466;1.20427;1.61517;1.46688;1.55601;1.04296;2.84106;4.9759;1.22632;0.610515;0.539453;0.301182;0.182624;0.184305;0.253861;0.27355;0.126321;0.129624;0.467911;0.239235;0.00739596;-0.00402118;-0.00639188;-0.0110914;-0.00925523;-0.00251675;-0.0175815;-0.0156551;-0.0137243;0.0334327;0.0450396;-0.00122029;-0.0109213;-0.0119767;0.0588163;-0.0206099;-0.0217726;-0.0185243;-0.0157987;-0.0203849;-0.0233607;-0.00602219;-0.0309146;-0.0225932;-0.0223176;-0.02069;-0.029373;-0.020223;-0.0163035;-0.017106;0.00305837;0.0421256;0.0497649;0.0609753;-0.0171176;-0.0101823;0.000853536;0.0221487;0.0189117;0.0255702;0.0833473;0.0444748;0.104497;0.123674;0.107056;0.0685773;0.039007;-0.0135738;-0.00850911;-0.00441922;-0.0139055;-0.00346765;-0.0085778;-0.0060232;-0.0145879;-0.0174219;0.0127443;0.00499887;-0.00495129;0.00869719;-0.00352618;-0.00535142;-0.0143064;-0.00857706;-0.00102206;0.0884578;-0.005447;0.0319537;-0.015484;-0.0301231;-0.0202016;-0.00982009;0.00278508;0.00526499;0.0218714;-0.0121271;-0.018223;-0.0210772;-0.0210391;-0.0175365;-0.0214536;-0.0135335;-0.01753;-0.0150863;-0.0184467;-0.0175553;-0.0190548;-0.0191436;-0.0188128;-0.0178138;-0.0244253;-0.0242955;-0.022109;-0.0163471;-0.0139081;-0.00909007;-0.0217925;-0.0214924
S_12h_3;0.146485;1.18812;1.4247;2.44744;0.768966;0.501681;0.040665;0.192987;0.202005;0.837732;0.917693;0.367463;0.448937;3.18107;0.798095;0.186367;0.314449;0.951052;0.749903;0.82076;0.518802;0.75219;0.458959;0.376872;1.54582;0.369651;0.508887;0.704827;5.02019;1.10863;0.924697;0.555063;0.140899;0.264646;0.279318;3.15294;1.39411;0.546477;0.402845;0.0691669;0.0439773;0.141479;0.314718;0.0430342;0.17416;0.251467;1.62758;4.92438;0.629944;2.70147;4.37225;0.760281;5.49486;2.14961;4.77949;0.558225;2.91624;1.07964;0.771845;1.36993;0.635205;2.40636;1.07704;1.85092;2.3758;1.50516;1.89431;1.49422;3.57498;6.28958;1.52109;0.865906;0.725324;0.353942;0.207406;0.239883;0.39835;0.398967;0.182007;0.184742;0.694148;0.375125;0.00217055;-0.00193288;-0.0229317;-0.024202;-0.0289611;-0.0235542;-0.0187191;-0.0371489;-0.0281301;0.0461355;0.0623154;-0.0141794;-0.0315584;-0.0205674;0.0945089;-0.0383979;-0.0350186;-0.0365401;-0.0223629;-0.0263021;-0.0380166;0.00570882;-0.0490819;-0.0388027;-0.0496466;-0.0566434;-0.046135;-0.0427398;-0.0393927;-0.0254082;-0.00357208;0.126752;0.0447099;0.0421657;-0.0349423;-0.0248018;0.0114467;0.0372198;0.0470674;0.084768;0.132606;0.0752765;0.18139;0.222539;0.249164;0.13762;0.0607622;-0.0159297;0.00170664;-0.000157002;-0.0192312;0.00443769;-0.00619168;-0.0308784;-0.0157703;-0.0359634;0.00326244;0.0102675;-0.0203387;0.035376;-0.0104646;0.00112717;-0.0191416;-0.0242638;-0.0031459;0.116523;-0.00689527;0.0436053;-0.0439492;-0.045087;-0.031012;-0.0212134;-0.0123166;0.000944047;0.00955909;0.00204286;-0.0279532;-0.0334207;-0.0262346;-0.0319116;-0.0294293;-0.0257656;-0.020594;-0.0239821;-0.0344488;-0.0312798;-0.0265117;-0.030895;-0.0236445;-0.0182321;-0.0314457;-0.024834;-0.0278111;-0.0209257;-0.0321946;-0.033301;-0.0243271;-0.0289841
S_24h_1;0.102651;0.834394;1.03766;1.99333;0.673334;0.509922;0.0384461;0.146625;0.260618;0.918228;0.536031;0.263162;0.386709;2.9946;0.441491;0.121021;0.198172;0.868091;0.582355;0.741884;0.473528;0.666944;0.336723;0.290165;1.78783;0.289953;0.44659;0.621371;4.70716;0.971546;0.891501;0.246966;0.087168;0.199955;0.227781;3.06335;1.2781;0.522784;0.382542;0.0337607;-0.00422359;0.113192;0.468455;0.0502131;0.177974;0.280751;1.59823;4.78511;0.455315;2.65014;4.25186;0.674966;5.32889;1.98509;5.43849;0.532479;4.40122;1.46306;1.13323;1.99885;0.798562;2.44628;1.06976;1.80576;2.49842;2.06319;2.17041;1.4595;3.84864;6.41648;1.659;0.807706;0.625718;0.26195;0.139237;0.0922932;0.280349;0.245113;0.0720171;0.0675832;0.650106;0.291351;0.0343922;0.02854;-0.0010901;0.00949785;0.000639951;0.00861333;0.00456296;-0.00750634;-0.00777284;0.0465277;0.0862544;-0.0105889;-0.0104069;-0.0175356;0.0961858;-0.0232871;-0.0247563;-0.0242436;-0.0178802;-0.028331;-0.0276606;-0.00391171;-0.0389853;-0.0378094;-0.0356529;-0.0294529;-0.0287297;-0.0223599;-0.0350526;-0.0324318;-0.00852027;0.082482;0.332615;0.285427;-0.0184112;-0.0119671;0.0131813;0.0239786;0.0509491;0.0602709;0.123011;0.0893223;0.30468;0.333503;0.199421;0.118163;0.0988505;0.0118021;0.00896954;-0.0105119;-0.0353195;-0.000108325;-0.0156245;-0.0109879;-0.0311137;-0.0386489;0.0243996;0.0228488;-0.0165589;0.00932336;-0.00615298;-0.0187259;-0.0220082;-0.0123448;-0.00550771;0.123443;-0.00886066;0.0432663;-0.0130461;-0.0375189;-0.0262372;-0.0273936;0.0069369;0.0114229;0.016675;0.0166215;-0.019464;-0.0263145;-0.0374416;-0.0447814;-0.0259656;-0.00908563;-0.0370901;-0.0233341;-0.0218256;-0.0397614;-0.0312782;-0.0254542;-0.0299798;-0.024012;-0.0268953;-0.0154574;-0.0265798;-0.0211522;-0.0215421;-0.0436775;-0.0309146;-0.0309333
S_24h_2;0.0492379;0.73479;1.61381;0.668126;0.517312;0.0619045;0.126621;0.168829;0.882487;0.683499;0.156759;0.251593;2.67389;0.536287;0.112688;0.145917;0.723644;0.429293;0.584234;0.399308;0.603583;0.262867;0.187806;1.56516;0.247447;0.342412;0.423808;5.68449;0.943895;0.974503;0.407834;0.0836371;0.14358;0.168593;2.52168;1.23508;0.580077;0.463563;0.061506;-0.0132835;0.0663505;0.00454324;0.014933;0.130894;0.177675;1.57855;5.33861;0.356085;2.71974;4.74195;0.632528;5.89071;2.21895;5.24802;0.751483;0.0643697;1.73379;1.30518;2.2907;0.988447;2.5613;1.06323;1.77961;2.40697;2.1468;2.26343;1.45238;4.06688;7.02548;1.74278;0.824115;0.681035;0.33897;0.196982;0.175288;0.293729;0.271401;0.0885314;0.0827843;0.617181;0.267321;0.0605845;0.0446068;0.0348718;0.02999;0.0278061;0.0221472;0.0189684;0.0174325;0.0178703;0.0678357;0.0929176;0.017221;0.00235874;0.00433024;0.0958705;-0.0122125;-0.0209221;-0.0075098;0.00151418;-0.0101213;-0.0304225;0.0167028;-0.0104319;-0.0120616;-0.0352338;-0.0322989;-0.0192853;-0.0345274;-0.0084908;-0.0138809;-0.0145166;0.0528721;0.0849854;0.0974235;-0.0201902;-0.0208627;-0.00923607;0.0379737;0.015154;0.0331718;0.115262;0.0431476;0.128719;0.170169;0.154459;0.100967;0.0686209;-0.00929545;-0.00586671;-0.0170789;-0.0265092;-0.00450467;-0.0169166;-0.0302041;-0.0104407;-0.0134681;-0.00105731;-0.000277989;-0.0246636;0.0211152;-0.0103744;-0.022618;-0.0216045;-0.0277824;-0.00687788;0.121134;-0.0198124;0.0463572;-0.0339124;-0.0276305;-0.038128;-0.0209728;-0.0172066;0.00815701;0.0140629;-0.0124658;-0.0293671;-0.0330234;-0.0286214;-0.0298893;-0.0363756;-0.0262801;-0.0311037;-0.0289663;-0.0235111;-0.0375864;-0.031523;-0.0284058;-0.0212505;-0.0245866;-0.0332803;-0.0482204;-0.0267272;-0.0251296;-0.0273834;-0.0462363;-0.0475982;-0.0395181;-0.0395181
S_24h_3;0.139058;0.940544;1.17316;2.03237;0.691092;0.482774;0.0519644;0.206551;0.2296;1.31717;0.74554;0.34721;0.425355;3.64149;0.514527;0.12837;0.244684;0.858749;0.619491;0.720314;0.493723;0.694253;0.393931;0.336009;1.46931;0.32544;0.494879;0.716458;5.09105;0.977654;0.826913;0.502466;0.107565;0.235571;0.285689;2.56505;1.13994;0.508653;0.376959;0.0344359;0.0210272;0.111826;0.329982;0.0559058;0.192643;0.251447;1.71134;4.9123;0.721913;3.01946;4.27969;0.690438;5.82251;2.42307;5.14461;0.571975;2.96148;1.43774;1.04227;1.88147;0.814696;2.3476;1.0666;1.78041;2.38943;1.76326;2.15299;1.88392;3.86794;6.27953;1.4049;0.691733;0.540993;0.232074;0.12334;0.326236;0.244391;0.235525;0.153145;0.134779;0.650709;0.259278;0.00383045;-0.013597;-0.0208436;-0.0286986;-0.0256046;-0.0223704;-0.0234751;-0.0349667;-0.014517;0.0322971;0.0579765;-0.0357168;-0.0301378;-0.0180581;0.0768437;-0.033649;-0.0408224;-0.0552715;-0.0327015;-0.0479046;-0.041421;0.016431;-0.0258763;-0.0434548;-0.0400335;-0.037842;-0.0407407;-0.0375825;-0.0259255;-0.0183061;-0.00482108;0.0817702;0.0413497;0.0374072;-0.0320544;-0.0131709;0.00346049;0.0347637;0.0430791;0.0621515;0.121757;0.0508128;0.159107;0.185831;0.184696;0.103884;0.0513592;-0.0307549;-0.00888182;-0.0151829;-0.0190288;-0.00426743;-0.0245059;-0.0131624;-0.0237656;-0.00556414;0.0159829;0.00143044;-0.0137437;0.0303894;-0.0104126;-0.00467731;-0.0236794;-0.00810615;0.00258323;0.129286;-0.01331;0.0374098;-0.0280685;-0.0314871;-0.0174848;-0.0129702;-0.00471997;0.00883952;0.00831566;0.00233635;-0.0252866;-0.0139849;-0.0231052;-0.0258234;-0.0248048;-0.0129349;-0.0265874;-0.0358125;-0.019042;-0.00954004;-0.0144775;-0.0199832;-0.0276284;-0.0122666;-0.0191124;-0.0207681;-0.0208141;-0.0121949;-0.0147279;-0.0218497;-0.0162696;-0.0275606
S_29h_1;0.259836;1.84551;2.14725;3.46278;0.885296;0.502754;0.0434343;0.416735;0.282829;1.33936;0.889259;0.769493;0.781686;4.7519;0.671041;0.250218;0.476732;1.19201;1.24808;1.29018;0.737941;0.99516;0.697423;0.607091;1.89241;0.478423;0.641977;0.908097;1.97058;1.20684;0.745308;0.454197;0.187859;0.409832;0.39817;2.07308;1.29226;0.255359;0.174269;-0.000375754;0.00663821;0.0977141;0.267256;0.0709154;0.172248;0.200299;1.27667;3.87245;1.20743;2.65497;3.62665;0.954268;4.60557;2.48807;4.78662;0.455651;1.10178;1.00241;0.723465;1.27633;0.614213;2.73655;1.32732;2.2492;2.50951;1.41975;2.05392;2.23235;3.37258;5.20084;1.43035;0.861961;0.78959;0.291915;0.210381;0.500542;0.587329;0.414762;0.25229;0.232353;0.659812;0.455599;-0.0762642;-0.0600524;-0.0851537;-0.0773506;-0.0612767;-0.0613139;-0.0696473;-0.077882;-0.0641136;0.020763;0.010067;-0.0608996;-0.0662318;-0.0500361;0.0818778;-0.0735102;-0.0768036;-0.0681707;-0.0843606;-0.0766672;-0.0801454;-0.0383548;-0.0724622;-0.0633152;-0.0734315;-0.0623675;-0.0779166;-0.0702724;-0.0556337;-0.0587643;-0.0135442;0.185578;0.0602929;0.0244143;-0.0681848;-0.00734957;0.0101367;0.0602582;0.099024;0.157512;0.141929;0.0870178;0.254841;0.323892;0.31292;0.131322;0.0347056;-0.0353898;-0.00211293;-0.0407477;-0.0387763;-0.0105387;-0.0191919;-0.0239942;-0.0527379;-0.037863;0.0171184;0.0149696;-0.0279611;-0.0247542;-0.0104874;-0.015436;-0.0312151;-0.0103611;0.00341607;0.088852;-0.0158706;0.0511014;-0.0262282;-0.0485901;-0.0337607;-0.0184075;-0.0226942;-0.0310269;-0.0247055;0.0905297;-0.0327834;-0.0294904;-0.035183;-0.0285719;-0.0373492;-0.012936;-0.0236751;-0.0383362;-0.0332311;-0.0310525;-0.0268482;-0.0345459;-0.0252459;-0.0244819;-0.0325803;-0.0322399;-0.0263771;-0.0137747;-0.012326;-0.031965;-0.0203586;-0.0276626
S_29h_2;0.141541;1.60462;1.94267;3.38248;0.998374;0.533647;0.107095;0.363246;0.215819;1.20785;0.843349;0.771542;0.652402;4.90681;0.910015;0.3095;0.460253;1.0845;1.18953;1.2463;0.734659;0.991595;0.706021;0.54777;2.06493;0.507267;0.643379;0.849804;1.99258;1.24945;0.837004;0.467998;0.226931;0.420279;0.357098;1.95168;1.45506;0.340839;0.223309;0.0677379;0.0391191;0.133787;0.331032;0.0380768;0.0952056;0.128013;0.966334;3.55275;0.960769;2.26931;3.48834;0.816631;4.1423;2.48416;4.97037;0.544964;1.6174;0.977505;0.722211;1.21637;0.558217;2.79564;1.36751;2.28322;2.60829;1.39742;2.0014;2.31073;3.03087;5.06641;1.62568;1.06213;0.911383;0.459822;0.358119;0.626431;0.644643;0.458059;0.388755;0.351941;0.765391;0.555845;-0.01537;-0.0160525;-0.0317615;-0.0302107;-0.0208704;-0.0243853;-0.0285189;-0.035654;-0.0369339;0.0468129;0.0468346;-0.0171114;-0.0355018;-0.0336766;0.11007;-0.0470326;-0.0594073;-0.0627265;-0.0481707;-0.052082;-0.062633;-0.0136909;-0.0428786;-0.0460229;-0.0531349;-0.0582759;-0.0505801;-0.036079;-0.0604536;-0.0483115;-0.00169303;0.217259;0.0805092;0.00525746;-0.0441144;-0.0103764;0.0287324;0.0498364;0.0983226;0.169105;0.13429;0.104834;0.256226;0.318752;0.300868;0.125857;0.0191163;-0.0204622;-0.0181196;-0.0375939;-0.0311487;-0.0335654;-0.0322369;-0.0338327;-0.0488074;-0.0425374;0.0211554;0.00635751;-0.0275163;-0.0193002;-0.0277619;-0.0201346;-0.0423341;-0.0302192;-0.0163796;0.0793191;-0.0375602;0.0607924;-0.044381;-0.0594695;-0.0617257;-0.01997;-0.0324968;-0.027759;-0.0269556;0.0795647;-0.0628808;-0.0677042;-0.0503903;-0.0486401;-0.042432;-0.0379136;-0.0609405;-0.0532489;-0.0472614;-0.0406261;-0.0537236;-0.0466062;-0.0415797;-0.0393581;-0.0321865;-0.0528069;-0.0570329;-0.0400755;-0.0400013;-0.048838;-0.0611221;-0.0480298
S_29h_3;0.157312;1.58168;1.94144;3.42172;1.04571;0.631991;0.109122;0.350861;0.223275;0.96443;0.842757;0.620273;0.664415;3.59075;0.849684;0.313552;0.471564;1.20511;1.20994;1.3189;0.768115;0.95869;0.692113;0.617277;1.65202;0.517773;0.677445;0.890351;1.87823;1.25991;0.857418;0.495978;0.235049;0.430033;0.390191;1.8471;1.32867;0.406155;0.302262;0.0698391;0.0594071;0.160738;0.284463;0.0727788;0.174908;0.218421;1.31754;4.23497;1.04238;2.64636;3.91315;0.895585;4.74184;2.15061;4.55166;0.652885;1.62593;1.18531;0.857087;1.4807;0.655686;2.72684;1.23904;2.18231;2.42874;1.61441;2.00261;1.76394;3.61736;5.65941;1.53109;0.916235;0.809737;0.361013;0.234769;0.435105;0.607248;0.469721;0.235699;0.222031;0.625761;0.461771;-0.0385897;-0.0350293;-0.046257;-0.0405668;-0.0573195;-0.0420247;-0.0414904;-0.0534906;-0.0568379;-0.000775286;0.0371678;-0.0323553;-0.0388988;-0.0307511;0.0715066;-0.0642147;-0.0570762;-0.0612234;-0.0427815;-0.0545566;-0.0561076;-0.024328;-0.059546;-0.0665982;-0.0607803;-0.0565082;-0.0495079;-0.060147;-0.0565065;-0.0407356;-0.0119622;0.191523;0.0676602;0.0252258;-0.0461512;-0.0147221;0.0248101;0.0412896;0.108386;0.164227;0.143761;0.111297;0.257586;0.319076;0.307994;0.144061;0.0178307;-0.0463357;-0.014887;-0.0344161;-0.0507692;-0.0214491;-0.02194;-0.0406471;-0.0387509;-0.0388609;0.00464641;0.00266493;-0.0410516;-0.0199462;-0.0150989;-0.0225882;-0.0451621;-0.0141071;-0.00035308;0.106134;-0.0244508;0.0364742;-0.0382173;-0.0535298;-0.0512144;-0.0232462;-0.0333491;-0.0289969;-0.0345599;0.0546561;-0.045508;-0.0478696;-0.0565117;-0.0673508;-0.0490675;-0.0261241;-0.0414019;-0.049042;-0.0479467;-0.0313726;-0.0414182;-0.0549277;-0.0435877;-0.036845;-0.0502985;-0.0371541;-0.0363598;-0.0244125;-0.0360285;-0.0354122;-0.0373009;-0.0466285
S_48h_1;0.110905;1.32687;1.67273;3.19748;1.04022;0.660991;0.0759714;0.263721;0.176393;0.872051;0.783606;0.49869;0.562022;3.06185;0.829148;0.268795;0.366764;1.12653;1.02618;1.18918;0.689997;0.830164;0.574944;0.504722;1.56762;0.428355;0.580739;0.747818;1.83892;1.16521;0.879358;0.472879;0.189237;0.351964;0.312286;1.66827;1.17445;0.434513;0.333114;0.0537177;-0.0117446;0.08802;0.41658;0.056803;0.136244;0.155799;1.33901;4.68449;0.879499;2.59345;4.20801;0.762859;5.14337;1.94102;5.53378;0.790386;1.27522;1.352;1.00475;1.76636;0.68574;2.79139;1.21479;2.20749;2.71915;1.86124;2.09281;1.69043;3.82366;6.35075;1.8646;1.04642;0.816571;0.378816;0.219541;0.373221;0.550774;0.445557;0.216492;0.173748;0.721849;0.445251;-0.0101083;0.000482209;-0.00954146;-0.021351;-0.0142726;-0.0229351;-0.0233825;-0.0236757;-0.0198093;0.0350372;0.0675827;-0.0247428;-0.0269594;0.00252531;0.0723129;-0.0367742;-0.0360086;-0.050439;-0.0334974;-0.0523811;-0.0423426;-0.0190628;-0.0621419;-0.0568937;-0.0437312;-0.0511432;-0.054028;-0.0619664;-0.0455095;-0.0258087;-0.0224291;0.171592;0.0678727;0.0300499;-0.0362423;-0.0307645;0.010583;0.0332809;0.0705481;0.142574;0.153558;0.0724925;0.208779;0.283357;0.288465;0.151488;0.0642815;-0.0186164;-0.00369624;-0.0209694;-0.0589837;-0.0229443;-0.0211608;-0.0350051;-0.0491149;-0.0660226;-0.00688155;-0.00783806;-0.0225771;0.00939426;-0.0138539;-0.020716;-0.0403251;-0.018385;-0.027905;0.11731;-0.0247409;0.0387791;-0.0411637;-0.0698233;-0.0623228;-0.0299251;-0.0359773;-0.0342757;-0.0483754;0.032342;-0.0544034;-0.0479596;-0.0631714;-0.0546394;-0.061977;-0.0364446;-0.0496951;-0.0572941;-0.056167;-0.0427969;-0.0488628;-0.0502751;-0.049188;-0.0354836;-0.0545469;-0.0596315;-0.0408598;-0.0485529;-0.0297344;-0.0451438;-0.0445773;-0.0483088
